"sampling_agency","run_year","recovery_date","fishery","recovery_location_code","length","sampling_site","recovery_location_name","tag_code","estimated_number","hatchery_location_name","brood_year"
"CDFW",2015,20150711,10,"6MO      PAPR",690,"PRSF","PT.ARENA-PT.REYES","60474",1.88,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20150711,10,"6MO      PAPR",704,"FBSF","PT.ARENA-PT.REYES","60474",1.88,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20150712,10,"6MO      PAPR",650,"PRSF","PT.ARENA-PT.REYES","60474",1.88,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20150713,10,"6MO      PRPP",708,"SFSF","PT.REYES-PIGEON PT.","60474",1.88,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20150716,10,"6MO      SFPR",741,"SFSF","SPAN.FLAT-PT.REYES","60474",2.61,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20150717,10,"6MO      PAPR",632,"SFSF","PT.ARENA-PT.REYES","60474",2.61,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20150722,40,"6MO      FRPP",684,"SASF","FORT ROSS-PIGEON PT","60474",2.43,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20150813,40,"6MO      FRPP",777,"SFSF","FORT ROSS-PIGEON PT","60474",3.71,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20150814,40,"6MO      FRPP",679,"SASF","FORT ROSS-PIGEON PT","60474",3.71,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20150820,10,"6MO      PAPR",728,"PRSF","PT.ARENA-PT.REYES","60474",3.88,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20150821,10,"6MO      PRPP",660,"PRSF","PT.REYES-PIGEON PT.","60474",3.88,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20150904,10,"6MO      PRPP",637,"SFSF","PT.REYES-PIGEON PT.","60474",3.93,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20150904,10,"6MO      PRPP",830,"PRSF","PT.REYES-PIGEON PT.","60474",3.93,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20150909,10,"6MO      PAPR",744,"BOSF","PT.ARENA-PT.REYES","60474",3.93,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20150910,10,"6MO      PRPP",737,"PRSF","PT.REYES-PIGEON PT.","60474",3.93,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20150910,10,"6MO      PAPR",752,"BOSF","PT.ARENA-PT.REYES","60474",3.93,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20150911,10,"6MO      PRPP",745,"SFSF","PT.REYES-PIGEON PT.","60474",3.93,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20150911,10,"6MO      PRPP",710,"PRSF","PT.REYES-PIGEON PT.","60474",3.93,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20150911,10,"6MO      PRPP",683,"PRSF","PT.REYES-PIGEON PT.","60474",3.93,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20150927,40,"6MO      FRPP",765,"SFSF","FORT ROSS-PIGEON PT","60474",3.56,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20150930,10,"6MO      PRPP",780,"SFSF","PT.REYES-PIGEON PT.","60474",5.25,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151002,40,"6MO      FRPP",795,"BESF","FORT ROSS-PIGEON PT","60474",3.39,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151004,40,"6MO      FRPP",700,"BESF","FORT ROSS-PIGEON PT","60474",3.39,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151004,40,"6MO      FRPP",780,"BESF","FORT ROSS-PIGEON PT","60474",3.39,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151009,10,"6MO      PRPP",720,"PRSF","PT.REYES-PIGEON PT.","60474",5.3,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151009,10,"6MO      PRPP",741,"PRSF","PT.REYES-PIGEON PT.","60474",5.3,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151009,10,"6MO      PRPP",783,"PRSF","PT.REYES-PIGEON PT.","60474",5.3,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151009,10,"6MO      PRPP",720,"PRSF","PT.REYES-PIGEON PT.","60474",5.3,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151009,10,"6MO      PRPP",652,"SFSF","PT.REYES-PIGEON PT.","60474",5.3,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151015,10,"6MO      PRPP",698,"PRSF","PT.REYES-PIGEON PT.","60474",5.3,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151018,40,"6MO      FRPP",697,"SFSF","FORT ROSS-PIGEON PT","60474",3.12,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151108,46,"6FCSAAMN",750,"AMN","AMERICAN RIVER","60474",20.86,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151122,46,"6FCSAAMN",596,"AMN","AMERICAN RIVER","60474",20.86,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151128,46,"6FCSAAMN",711,"AMN","AMERICAN RIVER","60474",20.86,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151116,46,"6FCSAAMN",643,"AMN","AMERICAN RIVER","60474",20.86,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151116,46,"6FCSAAMN",671,"AMN","AMERICAN RIVER","60474",20.86,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151208,46,"6FCSAAMN",661,"AMN","AMERICAN RIVER","60474",20.86,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151109,50,"6FCSAAMN NBFH",860,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151109,50,"6FCSAAMN NBFH",765,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151109,50,"6FCSAAMN NBFH",741,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151109,50,"6FCSAAMN NBFH",882,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151109,50,"6FCSAAMN NBFH",751,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151109,50,"6FCSAAMN NBFH",748,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151109,50,"6FCSAAMN NBFH",658,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151109,50,"6FCSAAMN NBFH",721,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151109,50,"6FCSAAMN NBFH",591,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151109,50,"6FCSAAMN NBFH",807,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151109,50,"6FCSAAMN NBFH",765,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151112,50,"6FCSAAMN NBFH",763,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151116,50,"6FCSAAMN NBFH",780,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151116,50,"6FCSAAMN NBFH",796,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151116,50,"6FCSAAMN NBFH",749,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151116,50,"6FCSAAMN NBFH",808,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151116,50,"6FCSAAMN NBFH",734,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151116,50,"6FCSAAMN NBFH",761,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151116,50,"6FCSAAMN NBFH",821,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151116,50,"6FCSAAMN NBFH",739,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151116,50,"6FCSAAMN NBFH",760,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151116,50,"6FCSAAMN NBFH",791,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151112,50,"6FCSAAMN NBFH",841,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151112,50,"6FCSAAMN NBFH",788,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151109,50,"6FCSAAMN NBFH",822,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151109,50,"6FCSAAMN NBFH",787,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151109,50,"6FCSAAMN NBFH",761,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151109,50,"6FCSAAMN NBFH",729,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151112,50,"6FCSAAMN NBFH",778,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151112,50,"6FCSAAMN NBFH",873,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151112,50,"6FCSAAMN NBFH",746,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151112,50,"6FCSAAMN NBFH",828,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151112,50,"6FCSAAMN NBFH",850,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151112,50,"6FCSAAMN NBFH",795,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151112,50,"6FCSAAMN NBFH",773,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151117,50,"6FCSAAMN NBFH",759,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151117,50,"6FCSAAMN NBFH",817,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151117,50,"6FCSAAMN NBFH",769,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151117,50,"6FCSAAMN NBFH",870,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151117,50,"6FCSAAMN NBFH",772,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151117,50,"6FCSAAMN NBFH",755,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151117,50,"6FCSAAMN NBFH",761,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151117,50,"6FCSAAMN NBFH",778,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151117,50,"6FCSAAMN NBFH",820,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151117,50,"6FCSAAMN NBFH",815,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151116,50,"6FCSAAMN NBFH",665,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151116,50,"6FCSAAMN NBFH",846,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151116,50,"6FCSAAMN NBFH",715,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151116,50,"6FCSAAMN NBFH",739,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151116,50,"6FCSAAMN NBFH",760,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151116,50,"6FCSAAMN NBFH",766,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151116,50,"6FCSAAMN NBFH",843,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151123,50,"6FCSAAMN NBFH",740,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151123,50,"6FCSAAMN NBFH",732,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151123,50,"6FCSAAMN NBFH",762,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151124,50,"6FCSAAMN NBFH",683,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151124,50,"6FCSAAMN NBFH",780,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151124,50,"6FCSAAMN NBFH",810,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151130,50,"6FCSAAMN NBFH",728,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151124,50,"6FCSAAMN NBFH",850,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151130,50,"6FCSAAMN NBFH",768,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151130,50,"6FCSAAMN NBFH",705,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151130,50,"6FCSAAMN NBFH",795,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151130,50,"6FCSAAMN NBFH",808,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151124,50,"6FCSAAMN NBFH",730,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151124,50,"6FCSAAMN NBFH",736,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151124,50,"6FCSAAMN NBFH",804,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151124,50,"6FCSAAMN NBFH",850,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151125,50,"6FCSAAMN NBFH",791,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151125,50,"6FCSAAMN NBFH",785,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151125,50,"6FCSAAMN NBFH",810,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151125,50,"6FCSAAMN NBFH",843,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151125,50,"6FCSAAMN NBFH",763,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151125,50,"6FCSAAMN NBFH",836,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151124,50,"6FCSAAMN NBFH",720,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151124,50,"6FCSAAMN NBFH",793,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151124,50,"6FCSAAMN NBFH",788,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151124,50,"6FCSAAMN NBFH",776,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151124,50,"6FCSAAMN NBFH",801,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151124,50,"6FCSAAMN NBFH",735,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151124,50,"6FCSAAMN NBFH",808,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151130,50,"6FCSAAMN NBFH",838,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151130,50,"6FCSAAMN NBFH",825,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151123,50,"6FCSAAMN NBFH",812,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151203,50,"6FCSAAMN NBFH",787,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151203,50,"6FCSAAMN NBFH",763,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151203,50,"6FCSAAMN NBFH",732,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151203,50,"6FCSAAMN NBFH",830,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151203,50,"6FCSAAMN NBFH",830,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151203,50,"6FCSAAMN NBFH",721,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151203,50,"6FCSAAMN NBFH",798,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151203,50,"6FCSAAMN NBFH",729,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151203,50,"6FCSAAMN NBFH",718,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151203,50,"6FCSAAMN NBFH",721,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151203,50,"6FCSAAMN NBFH",780,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151203,50,"6FCSAAMN NBFH",778,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151203,50,"6FCSAAMN NBFH",684,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151130,50,"6FCSAAMN NBFH",790,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151117,50,"6FCSAAMN NBFH",748,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151119,50,"6FCSAAMN NBFH",775,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151119,50,"6FCSAAMN NBFH",611,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151119,50,"6FCSAAMN NBFH",769,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151119,50,"6FCSAAMN NBFH",791,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151119,50,"6FCSAAMN NBFH",813,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151119,50,"6FCSAAMN NBFH",801,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151119,50,"6FCSAAMN NBFH",757,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151119,50,"6FCSAAMN NBFH",713,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151123,50,"6FCSAAMN NBFH",746,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151123,50,"6FCSAAMN NBFH",746,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151123,50,"6FCSAAMN NBFH",755,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151123,50,"6FCSAAMN NBFH",838,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151123,50,"6FCSAAMN NBFH",791,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151123,50,"6FCSAAMN NBFH",728,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151123,50,"6FCSAAMN NBFH",730,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151123,50,"6FCSAAMN NBFH",791,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151123,50,"6FCSAAMN NBFH",709,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151123,50,"6FCSAAMN NBFH",822,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151123,50,"6FCSAAMN NBFH",759,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151123,50,"6FCSAAMN NBFH",729,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151123,50,"6FCSAAMN NBFH",725,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151123,50,"6FCSAAMN NBFH",642,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151123,50,"6FCSAAMN NBFH",853,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151123,50,"6FCSAAMN NBFH",768,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151123,50,"6FCSAAMN NBFH",856,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151123,50,"6FCSAAMN NBFH",808,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151123,50,"6FCSAAMN NBFH",859,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151123,50,"6FCSAAMN NBFH",770,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151123,50,"6FCSAAMN NBFH",805,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151123,50,"6FCSAAMN NBFH",800,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151119,50,"6FCSAAMN NBFH",750,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151119,50,"6FCSAAMN NBFH",838,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151119,50,"6FCSAAMN NBFH",777,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151119,50,"6FCSAAMN NBFH",648,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151119,50,"6FCSAAMN NBFH",724,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151119,50,"6FCSAAMN NBFH",819,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151119,50,"6FCSAAMN NBFH",888,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151124,50,"6FCSAAMN NBFH",806,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151124,50,"6FCSAAMN NBFH",840,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
"CDFW",2015,20151125,50,"6FCSAAMN NBFH",808,"NBFH","NIMBUS FISH HATCHERY","60474",1.04,"NIMBUS FISH HATCHERY",2012
